"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"666","false","false","false","0","3","501","10000"
"665","false","false","false","0","3","604","10000"
"664","false","false","false","0","3","633","10000"
"670","false","false","false","0","3","505","10000"
"668","false","false","false","0","3","674","674"
"669","false","false","false","0","3","769","769"
"663","false","false","false","0","3","642","10000"
"667","false","false","false","0","3","764","764"
"674","false","false","false","0","3","595","10000"
"673","false","false","false","0","3","558","10000"
"676","false","false","false","0","3","511","10000"
"675","false","false","false","0","3","618","10000"
"680","false","false","false","0","3","501","10000"
"671","false","false","false","0","3","904","904"
"672","false","false","false","0","3","833","10000"
"679","false","false","false","0","3","503","10000"
"677","false","false","false","0","3","910","910"
"678","false","false","false","0","3","955","955"
"687","false","false","false","0","3","532","10000"
"685","false","false","false","0","3","538","10000"
"683","false","false","false","0","3","597","10000"
"682","false","false","false","0","3","640","10000"
"684","false","false","false","0","3","653","10000"
"686","false","false","false","0","3","623","10000"
"689","false","false","false","0","3","520","10000"
"681","false","false","false","0","3","961","961"
"688","false","false","false","0","3","716","10000"
"691","false","false","false","0","3","705","705"
"694","false","false","false","0","3","583","10000"
"696","false","false","false","0","3","517","10000"
"693","false","false","false","0","3","841","841"
"697","false","false","false","0","3","529","10000"
"698","false","false","false","0","3","506","10000"
"700","false","false","false","0","3","516","10000"
"692","false","false","false","0","3","891","891"
"690","false","false","false","0","3","984","984"
