"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"4441","false","true","false","3","1","569","10000"
"4442","false","true","false","3","1","567","10000"
"4440","false","true","false","3","1","618","10000"
"4447","false","true","false","3","1","543","10000"
"4446","false","true","false","3","1","548","10000"
"4443","false","true","false","3","1","613","10000"
"4448","false","true","false","3","1","532","10000"
"4444","false","true","false","3","1","623","10000"
"4450","false","true","false","3","1","604","10000"
"4451","false","true","false","3","1","598","10000"
"4449","false","true","false","3","1","613","10000"
"4453","false","true","false","3","1","589","10000"
"4454","false","true","false","3","1","590","10000"
"4452","false","true","false","3","1","630","10000"
"4445","false","true","false","3","1","575","10000"
"4455","false","true","false","3","1","563","10000"
"4457","false","true","false","3","1","573","10000"
"4456","false","true","false","3","1","610","10000"
"4461","false","true","false","3","1","571","10000"
"4462","false","true","false","3","1","570","10000"
"4458","false","true","false","3","1","617","10000"
"4459","false","true","false","3","1","627","10000"
"4463","false","true","false","3","1","544","10000"
"4465","false","true","false","3","1","614","10000"
"4467","false","true","false","3","1","571","10000"
"4464","false","true","false","3","1","638","10000"
"4468","false","true","false","3","1","586","10000"
"4469","false","true","false","3","1","551","10000"
"4466","false","true","false","3","1","632","10000"
"4470","false","true","false","3","1","596","10000"
"4471","false","true","false","3","1","587","10000"
"4472","false","true","false","3","1","614","10000"
"4460","false","true","false","3","1","627","10000"
"4473","false","true","false","3","1","548","10000"
"4475","false","true","false","3","1","560","10000"
"4476","false","true","false","3","1","567","10000"
"4474","false","true","false","3","1","633","10000"
"4478","false","true","false","3","1","531","10000"
"4480","false","true","false","3","1","593","10000"
"4481","false","true","false","3","1","550","10000"
"4479","false","true","false","3","1","635","10000"
"4482","false","true","false","3","1","559","10000"
"4484","false","true","false","3","1","537","10000"
"4483","false","true","false","3","1","632","10000"
"4485","false","true","false","3","1","595","10000"
"4487","false","true","false","3","1","554","10000"
"4486","false","true","false","3","1","597","10000"
"4488","false","true","false","3","1","553","10000"
"4477","false","true","false","3","1","549","10000"
"4490","false","true","false","3","1","630","10000"
"4492","false","true","false","3","1","532","10000"
"4491","false","true","false","3","1","638","10000"
"4495","false","true","false","3","1","538","10000"
"4496","false","true","false","3","1","569","10000"
"4493","false","true","false","3","1","544","10000"
"4494","false","true","false","3","1","562","10000"
"4498","false","true","false","3","1","533","10000"
"4497","false","true","false","3","1","587","10000"
"4499","false","true","false","3","1","559","10000"
"4489","false","true","false","3","1","588","10000"
"4500","false","true","false","3","1","532","10000"
"4501","false","true","false","3","1.5","580","10000"
"4502","false","true","false","3","1.5","581","10000"
"4503","false","true","false","3","1.5","613","10000"
