"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"275","true","true","false","0","1","891","10000"
"280","true","true","false","0","1","913","10000"
"279","true","true","false","0","1","896","10000"
"284","true","true","false","0","1","848","10000"
"285","true","true","false","0","1","890","10000"
"283","true","true","false","0","1","943","10000"
"281","true","true","false","0","1","892","10000"
"287","true","true","false","0","1","872","10000"
"282","true","true","false","0","1","853","10000"
"286","true","true","false","0","1","947","10000"
"288","true","true","false","0","1","874","10000"
"289","true","true","false","0","1","917","10000"
"290","true","true","false","0","1","901","10000"
"291","true","true","false","0","1","904","10000"
"293","true","true","false","0","1","851","10000"
"292","true","true","false","0","1","939","10000"
"295","true","true","false","0","1","885","10000"
"294","true","true","false","0","1","923","10000"
"297","true","true","false","0","1","953","10000"
"296","true","true","false","0","1","929","10000"
"301","true","true","false","0","1.5","866","10000"
"298","true","true","false","0","1","902","10000"
"300","true","true","false","0","1","838","10000"
"299","true","true","false","0","1","883","10000"
"303","true","true","false","0","1.5","840","10000"
"302","true","true","false","0","1.5","922","10000"
"304","true","true","false","0","1.5","848","10000"
"306","true","true","false","0","1.5","893","10000"
"305","true","true","false","0","1.5","941","10000"
"308","true","true","false","0","1.5","939","10000"
"309","true","true","false","0","1.5","847","10000"
"307","true","true","false","0","1.5","943","10000"
"310","true","true","false","0","1.5","931","10000"
"311","true","true","false","0","1.5","837","10000"
"316","true","true","false","0","1.5","864","10000"
"313","true","true","false","0","1.5","950","10000"
"312","true","true","false","0","1.5","939","10000"
"314","true","true","false","0","1.5","920","10000"
"315","true","true","false","0","1.5","939","10000"
"317","true","true","false","0","1.5","920","10000"
"320","true","true","false","0","1.5","921","10000"
"321","true","true","false","0","1.5","905","10000"
"318","true","true","false","0","1.5","908","10000"
"322","true","true","false","0","1.5","870","10000"
"324","true","true","false","0","1.5","851","10000"
"323","true","true","false","0","1.5","906","10000"
"325","true","true","false","0","1.5","947","10000"
"319","true","true","false","0","1.5","838","10000"
"326","true","true","false","0","1.5","894","10000"
"327","true","true","false","0","1.5","876","10000"
"329","true","true","false","0","1.5","837","10000"
"328","true","true","false","0","1.5","854","10000"
"330","true","true","false","0","1.5","865","10000"
"331","true","true","false","0","1.5","854","10000"
"332","true","true","false","0","1.5","853","10000"
"333","true","true","false","0","1.5","943","10000"
"335","true","true","false","0","1.5","864","10000"
"337","true","true","false","0","1.5","898","10000"
"336","true","true","false","0","1.5","953","10000"
"338","true","true","false","0","1.5","950","10000"
"339","true","true","false","0","1.5","913","10000"
"340","true","true","false","0","1.5","950","10000"
"334","true","true","false","0","1.5","867","10000"
"341","true","true","false","0","1.5","876","10000"
"342","true","true","false","0","1.5","948","10000"
"346","true","true","false","0","1.5","858","10000"
"345","true","true","false","0","1.5","889","10000"
"343","true","true","false","0","1.5","939","10000"
"344","true","true","false","0","1.5","947","10000"
"347","true","true","false","0","1.5","919","10000"
"348","true","true","false","0","1.5","838","10000"
"349","true","true","false","0","1.5","846","10000"
"351","true","true","false","0","1.5","902","10000"
"352","true","true","false","0","1.5","904","10000"
"353","true","true","false","0","1.5","851","10000"
"354","true","true","false","0","1.5","842","10000"
"355","true","true","false","0","1.5","853","10000"
"356","true","true","false","0","1.5","840","10000"
"359","true","true","false","0","1.5","846","10000"
"350","true","true","false","0","1.5","880","10000"
"358","true","true","false","0","1.5","898","10000"
"360","true","true","false","0","1.5","889","10000"
"357","true","true","false","0","1.5","942","10000"
"361","true","true","false","0","1.5","934","10000"
"362","true","true","false","0","1.5","889","10000"
"364","true","true","false","0","1.5","881","10000"
"363","true","true","false","0","1.5","949","10000"
"366","true","true","false","0","1.5","855","10000"
"367","true","true","false","0","1.5","857","10000"
"365","true","true","false","0","1.5","951","10000"
"369","true","true","false","0","1.5","904","10000"
"368","true","true","false","0","1.5","938","10000"
"370","true","true","false","0","1.5","884","10000"
"371","true","true","false","0","1.5","874","10000"
"373","true","true","false","0","1.5","863","10000"
"372","true","true","false","0","1.5","941","10000"
"375","true","true","false","0","1.5","876","10000"
"374","true","true","false","0","1.5","918","10000"
"376","true","true","false","0","1.5","848","10000"
"377","true","true","false","0","1.5","868","10000"
"378","true","true","false","0","1.5","848","10000"
"380","true","true","false","0","1.5","840","10000"
"379","true","true","false","0","1.5","921","10000"
"382","true","true","false","0","1.5","870","10000"
"381","true","true","false","0","1.5","904","10000"
"384","true","true","false","0","1.5","901","10000"
"383","true","true","false","0","1.5","951","10000"
"385","true","true","false","0","1.5","933","10000"
"386","true","true","false","0","1.5","874","10000"
"389","true","true","false","0","1.5","886","10000"
"391","true","true","false","0","1.5","844","10000"
"387","true","true","false","0","1.5","901","10000"
"390","true","true","false","0","1.5","946","10000"
"393","true","true","false","0","1.5","877","10000"
"394","true","true","false","0","1.5","864","10000"
"388","true","true","false","0","1.5","852","10000"
"392","true","true","false","0","1.5","939","10000"
"395","true","true","false","0","1.5","880","10000"
"398","true","true","false","0","1.5","850","10000"
"397","true","true","false","0","1.5","877","10000"
"399","true","true","false","0","1.5","890","10000"
"402","true","true","false","0","2","850","10000"
"400","true","true","false","0","1.5","910","10000"
"403","true","true","false","0","2","894","10000"
"405","true","true","false","0","2","837","10000"
"401","true","true","false","0","2","918","10000"
"404","true","true","false","0","2","952","10000"
"396","true","true","false","0","1.5","946","10000"
"406","true","true","false","0","2","952","10000"
"409","true","true","false","0","2","885","10000"
"407","true","true","false","0","2","865","10000"
"410","true","true","false","0","2","939","10000"
"408","true","true","false","0","2","1126","1126"
"412","true","true","false","0","2","899","10000"
"411","true","true","false","0","2","868","10000"
"413","true","true","false","0","2","871","10000"
"415","true","true","false","0","2","845","10000"
"416","true","true","false","0","2","837","10000"
"414","true","true","false","0","2","933","10000"
"418","true","true","false","0","2","930","10000"
"419","true","true","false","0","2","876","10000"
"417","true","true","false","0","2","951","10000"
"420","true","true","false","0","2","850","10000"
"422","true","true","false","0","2","914","10000"
"421","true","true","false","0","2","939","10000"
"423","true","true","false","0","2","956","10000"
"424","true","true","false","0","2","876","10000"
"425","true","true","false","0","2","846","10000"
"426","true","true","false","0","2","912","10000"
"428","true","true","false","0","2","879","10000"
"427","true","true","false","0","2","941","10000"
"429","true","true","false","0","2","877","10000"
"430","true","true","false","0","2","854","10000"
"431","true","true","false","0","2","919","10000"
"432","true","true","false","0","2","896","10000"
"434","true","true","false","0","2","918","10000"
"433","true","true","false","0","2","913","10000"
"435","true","true","false","0","2","840","10000"
"436","true","true","false","0","2","892","10000"
"437","true","true","false","0","2","877","10000"
"440","true","true","false","0","2","845","10000"
"439","true","true","false","0","2","837","10000"
"438","true","true","false","0","2","888","10000"
"441","true","true","false","0","2","922","10000"
"443","true","true","false","0","2","884","10000"
"442","true","true","false","0","2","928","10000"
"444","true","true","false","0","2","955","10000"
"445","true","true","false","0","2","860","10000"
"446","true","true","false","0","2","883","10000"
"450","true","true","false","0","2","844","10000"
"448","true","true","false","0","2","919","10000"
"449","true","true","false","0","2","908","10000"
"447","true","true","false","0","2","941","10000"
"451","true","true","false","0","2","842","10000"
"453","true","true","false","0","2","846","10000"
"452","true","true","false","0","2","867","10000"
"455","true","true","false","0","2","888","10000"
"454","true","true","false","0","2","881","10000"
"456","true","true","false","0","2","842","10000"
"457","true","true","false","0","2","928","10000"
"458","true","true","false","0","2","908","10000"
"459","true","true","false","0","2","850","10000"
"460","true","true","false","0","2","848","10000"
"461","true","true","false","0","2","880","10000"
"463","true","true","false","0","2","897","10000"
"462","true","true","false","0","2","923","10000"
"464","true","true","false","0","2","926","10000"
"465","true","true","false","0","2","912","10000"
"467","true","true","false","0","2","930","10000"
"466","true","true","false","0","2","851","10000"
"468","true","true","false","0","2","873","10000"
"469","true","true","false","0","2","856","10000"
"471","true","true","false","0","2","947","10000"
"470","true","true","false","0","2","1125","1125"
"473","true","true","false","0","2","889","10000"
"472","true","true","false","0","2","924","10000"
"474","true","true","false","0","2","918","10000"
"476","true","true","false","0","2","878","10000"
"475","true","true","false","0","2","938","10000"
"477","true","true","false","0","2","862","10000"
"480","true","true","false","0","2","871","10000"
"478","true","true","false","0","2","916","10000"
"479","true","true","false","0","2","851","10000"
"481","true","true","false","0","2","882","10000"
"483","true","true","false","0","2","905","10000"
"482","true","true","false","0","2","942","10000"
"484","true","true","false","0","2","937","10000"
"485","true","true","false","0","2","873","10000"
"486","true","true","false","0","2","854","10000"
"487","true","true","false","0","2","917","10000"
"488","true","true","false","0","2","938","10000"
"489","true","true","false","0","2","851","10000"
"490","true","true","false","0","2","865","10000"
"491","true","true","false","0","2","890","10000"
"492","true","true","false","0","2","916","10000"
"495","true","true","false","0","2","848","10000"
"496","true","true","false","0","2","865","10000"
"494","true","true","false","0","2","858","10000"
